ROAD_CLASS,ACCNUM,new
Local,4001342712,Local
Collector,4001339945,Collector
Major Arterial,4001338478,Major Arterial
Major Arterial,4001338478,Major Arterial
Major Arterial,4001313188,Major Arterial
Major Arterial,4001313188,Major Arterial
Major Arterial,4001311712,Major Arterial
Major Arterial,4001311712,Major Arterial
Major Arterial,4000047040,Major Arterial
Major Arterial,4000047040,Major Arterial
Major Arterial,4000009508,Major Arterial
Major Arterial,4000009508,Major Arterial
Minor Arterial,4000008445,Minor Arterial
Minor Arterial,4000008445,Minor Arterial
Major Arterial,3013962476,Major Arterial
Minor Arterial,3013932599,Minor Arterial
Minor Arterial,3013932599,Minor Arterial
Major Arterial,3002013081,Major Arterial
Major Arterial,3002013081,Major Arterial
Major Arterial,3001877674,Major Arterial
Major Arterial,3001877674,Major Arterial
Major Arterial,3001256436,Major Arterial
Major Arterial,3001256436,Major Arterial
Major Arterial,3001238664,Major Arterial
Major Arterial,3001238664,Major Arterial
Major Arterial,3001238664,Major Arterial
Minor Arterial,3001220302,Minor Arterial
Minor Arterial,3001220302,Minor Arterial
Major Arterial,3001188681,Major Arterial
Major Arterial,3001188681,Major Arterial
Major Arterial,3001188681,Major Arterial
Major Arterial,3001182464,Major Arterial
Major Arterial,3001182464,Major Arterial
Collector,3001182127,Collector
Collector,3001182127,Collector
Collector,3001182127,Collector
Major Arterial,3001181592,Major Arterial
Major Arterial,3001181592,Major Arterial
Major Arterial,3001161677,Major Arterial
Major Arterial,3001161677,Major Arterial
Major Arterial,3001161677,Major Arterial
Major Arterial,3001161677,Major Arterial
Collector,3001139681,Collector
Collector,3001139681,Collector
Major Arterial,3001133431,Major Arterial
Major Arterial,3001133431,Major Arterial
Major Arterial,3001133431,Major Arterial
Minor Arterial,3001131937,Minor Arterial
Minor Arterial,3001131937,Minor Arterial
Minor Arterial,3001131937,Minor Arterial
Minor Arterial,3001131937,Minor Arterial
Major Arterial,3001129731,Major Arterial
Major Arterial,3001129731,Major Arterial
Local,3001107258,Local
Local,3001107258,Local
Minor Arterial,3001104210,Minor Arterial
Minor Arterial,3001104210,Minor Arterial
Major Arterial,3001098840,Major Arterial
Major Arterial,3001098840,Major Arterial
Major Arterial,3001098840,Major Arterial
Collector,3001090818,Collector
Collector,3001090818,Collector
Major Arterial,3001089776,Major Arterial
Major Arterial,3001089776,Major Arterial
Major Arterial,3001085931,Major Arterial
Major Arterial,3001085931,Major Arterial
Major Arterial,3001064601,Major Arterial
Minor Arterial,3001061187,Minor Arterial
Minor Arterial,3001061187,Minor Arterial
Minor Arterial,3001054757,Minor Arterial
Major Arterial,3001047627,Major Arterial
Major Arterial,3001047627,Major Arterial
Major Arterial,3001029733,Major Arterial
Major Arterial,3001029733,Major Arterial
Major Arterial,3001029733,Major Arterial
Major Arterial,3001029733,Major Arterial
Major Arterial,3001029733,Major Arterial
Major Arterial,3001029733,Major Arterial
Local,3001022701,Local
,3001021983,Collector
Minor Arterial,3001015663,Minor Arterial
Minor Arterial,3001015663,Minor Arterial
Major Arterial,3001013927,Major Arterial
Major Arterial,3001013927,Major Arterial
Major Arterial,3001005166,Major Arterial
Major Arterial,3001005166,Major Arterial
Major Arterial,3001002195,Major Arterial
Major Arterial,3001002195,Major Arterial
Major Arterial,3001000463,Major Arterial
Major Arterial,3001000463,Major Arterial
Major Arterial,3001000463,Major Arterial
Major Arterial,3001000463,Major Arterial
Major Arterial,3001000463,Major Arterial
Major Arterial,3000996799,Major Arterial
Major Arterial,3000996799,Major Arterial
Minor Arterial,3000989119,Minor Arterial
Minor Arterial,3000989119,Minor Arterial
Minor Arterial,3000989119,Minor Arterial
Minor Arterial,3000986891,Minor Arterial
Minor Arterial,3000986891,Minor Arterial
Major Arterial,3000983486,Major Arterial
Major Arterial,3000983486,Major Arterial
Major Arterial,3000983486,Major Arterial
Minor Arterial,3000972719,Minor Arterial
Minor Arterial,3000972719,Minor Arterial
Minor Arterial,3000972719,Minor Arterial
,3000937530,Major Arterial
,3000937530,Major Arterial
Major Arterial,3000936395,Major Arterial
Major Arterial,3000936395,Major Arterial
Major Arterial,3000936141,Major Arterial
Major Arterial,3000936141,Major Arterial
Major Arterial,3000935041,Major Arterial
Major Arterial,3000935041,Major Arterial
Major Arterial,3000777885,Major Arterial
Major Arterial,3000777885,Major Arterial
Major Arterial,3000108221,Major Arterial
Major Arterial,3000108221,Major Arterial
Major Arterial,3000108221,Major Arterial
Major Arterial,1002486085,Major Arterial
Major Arterial,1002486085,Major Arterial
Major Arterial,1002486085,Major Arterial
Major Arterial,1002486085,Major Arterial
Major Arterial,1002486085,Major Arterial
Major Arterial,1002486085,Major Arterial
Major Arterial,1002486085,Major Arterial
Major Arterial,1002486085,Major Arterial
Major Arterial,1002486085,Major Arterial
Major Arterial,1002480548,Major Arterial
Major Arterial,1002480548,Major Arterial
Major Arterial,1002462552,Major Arterial
,1002458151,Major Arterial
,1002458151,Major Arterial
,1002457803,Major Arterial
,1002457803,Major Arterial
Major Arterial,1002433478,Major Arterial
Major Arterial,1002433478,Major Arterial
Major Arterial,1002433478,Major Arterial
Major Arterial,1002433057,Major Arterial
Major Arterial,1002433057,Major Arterial
Minor Arterial,1002401336,Minor Arterial
Minor Arterial,1002401336,Minor Arterial
Major Arterial,1002396112,Major Arterial
Major Arterial,1002396112,Major Arterial
Major Arterial,1002386733,Major Arterial
Major Arterial,1002386733,Major Arterial
Major Arterial,1002384384,Major Arterial
Major Arterial,1002384384,Major Arterial
Major Arterial,1002368883,Major Arterial
Major Arterial,1002368883,Major Arterial
Major Arterial,1002368883,Major Arterial
Major Arterial,1002368883,Major Arterial
Major Arterial,1002368883,Major Arterial
Major Arterial,1002368883,Major Arterial
Major Arterial,1002361100,Major Arterial
Major Arterial,1002361100,Major Arterial
Major Arterial,1002332405,Major Arterial
Local,1002330287,Local
Local,1002314690,Local
,1002310021,Local
,1002310021,Local
Local,1002309701,Local
Local,1002309701,Local
Major Arterial,1002303219,Major Arterial
Major Arterial,1002303219,Major Arterial
,1002268507,Major Arterial
,1002268507,Major Arterial
Major Arterial,1002221731,Major Arterial
Major Arterial,1002221731,Major Arterial
Major Arterial,1002218081,Major Arterial
Major Arterial,1002218081,Major Arterial
Major Arterial,1002212268,Major Arterial
Major Arterial,1002212268,Major Arterial
,1002211724,Major Arterial
Minor Arterial,1002190676,Minor Arterial
Minor Arterial,1002190676,Minor Arterial
Major Arterial,1002190393,Major Arterial
Major Arterial,1002190393,Major Arterial
Expressway,1002183788,Expressway
Expressway,1002183788,Expressway
Expressway,1002183788,Expressway
,1002183621,Expressway
,1002183621,Expressway
Major Arterial,1002160067,Major Arterial
Major Arterial,1002160067,Major Arterial
Major Arterial,1002157696,Major Arterial
Major Arterial,1002157696,Major Arterial
Major Arterial,1002145902,Major Arterial
Major Arterial,1002145902,Major Arterial
Major Arterial,1002145902,Major Arterial
Major Arterial,1002145902,Major Arterial
Major Arterial,1002145902,Major Arterial
Major Arterial,1002145902,Major Arterial
Major Arterial,1002145902,Major Arterial
Major Arterial,1002145902,Major Arterial
Major Arterial,1002145902,Major Arterial
Major Arterial,1002145902,Major Arterial
Major Arterial,1002145902,Major Arterial
Major Arterial,1002145902,Major Arterial
Major Arterial,1002145902,Major Arterial
Major Arterial,1002145902,Major Arterial
Major Arterial,1002145902,Major Arterial
Major Arterial,1002135282,Major Arterial
Major Arterial,1002135282,Major Arterial
Major Arterial,1002132451,Major Arterial
Major Arterial,1002132451,Major Arterial
Major Arterial,1002105025,Major Arterial
Major Arterial,1002105025,Major Arterial
Major Arterial,1002092719,Major Arterial
Major Arterial,1002090164,Major Arterial
Major Arterial,1002090164,Major Arterial
Major Arterial,1002085130,Major Arterial
Major Arterial,1002085130,Major Arterial
Collector,1002064782,Collector
Collector,1002064782,Collector
Collector,1002064782,Collector
Major Arterial,1002054917,Major Arterial
Major Arterial,1002054917,Major Arterial
Major Arterial,1002052752,Major Arterial
Major Arterial,1002052752,Major Arterial
Minor Arterial,1002048741,Minor Arterial
Minor Arterial,1002048741,Minor Arterial
Major Arterial,1002036399,Major Arterial
Major Arterial,1002036399,Major Arterial
Major Arterial,1002036399,Major Arterial
Major Arterial,1002036399,Major Arterial
Major Arterial,1002036399,Major Arterial
Major Arterial,1002036399,Major Arterial
Major Arterial,1002028747,Major Arterial
Major Arterial,1002028747,Major Arterial
Major Arterial,1002021609,Major Arterial
Major Arterial,1002021609,Major Arterial
Major Arterial,1002021609,Major Arterial
Major Arterial,1002013655,Major Arterial
Major Arterial,1002013655,Major Arterial
Major Arterial,1002013655,Major Arterial
Minor Arterial,1002009493,Minor Arterial
Minor Arterial,1002009493,Minor Arterial
Major Arterial,1002003556,Major Arterial
Major Arterial,1002003556,Major Arterial
Major Arterial,1001991750,Major Arterial
Major Arterial,1001991750,Major Arterial
Major Arterial,1001983260,Major Arterial
Major Arterial,1001983260,Major Arterial
Major Arterial,1001982074,Major Arterial
Major Arterial,1001982074,Major Arterial
Minor Arterial,1001970214,Minor Arterial
Minor Arterial,1001970214,Minor Arterial
Minor Arterial,1001970214,Minor Arterial
Minor Arterial,1001970214,Minor Arterial
Major Arterial,1001968469,Major Arterial
Major Arterial,1001968469,Major Arterial
Local,1001963083,Local
Major Arterial,1001961568,Major Arterial
Major Arterial,1001961568,Major Arterial
Major Arterial,1001961568,Major Arterial
Major Arterial,1001961568,Major Arterial
Major Arterial,1001961568,Major Arterial
Major Arterial,1001961568,Major Arterial
Major Arterial,1001961568,Major Arterial
Major Arterial,1001961568,Major Arterial
Major Arterial,1001960285,Major Arterial
Major Arterial,1001960285,Major Arterial
Collector,1001953329,Collector
Major Arterial,1001936756,Major Arterial
Major Arterial,1001936756,Major Arterial
Expressway,1001924954,Expressway
Collector,1001924845,Collector
Collector,1001924845,Collector
Minor Arterial,1001912719,Minor Arterial
Minor Arterial,1001912719,Minor Arterial
Major Arterial,1001904901,Major Arterial
Major Arterial,1001904901,Major Arterial
Expressway,1001896382,Expressway
Expressway,1001896382,Expressway
Expressway,1001896382,Expressway
Major Arterial,1001888393,Major Arterial
Major Arterial,1001888393,Major Arterial
Major Arterial,1001888393,Major Arterial
Major Arterial,1001881235,Major Arterial
Major Arterial,1001881235,Major Arterial
Major Arterial,1001881235,Major Arterial
Major Arterial,1001867215,Major Arterial
Major Arterial,1001867215,Major Arterial
Major Arterial,1001834169,Major Arterial
Major Arterial,1001834169,Major Arterial
Major Arterial,1001822979,Major Arterial
Major Arterial,1001822979,Major Arterial
Major Arterial,1001804125,Major Arterial
Major Arterial,1001804125,Major Arterial
Major Arterial,1001804125,Major Arterial
Local,1001795260,Local
Local,1001795260,Local
Major Arterial,1001794472,Major Arterial
Major Arterial,1001794472,Major Arterial
Major Arterial,1001794472,Major Arterial
Major Arterial,1001791905,Major Arterial
Major Arterial,1001791905,Major Arterial
Major Arterial,1001747721,Major Arterial
Major Arterial,1001747721,Major Arterial
Major Arterial,1001747721,Major Arterial
Major Arterial,1001747721,Major Arterial
Minor Arterial,1001735558,Minor Arterial
Minor Arterial,1001735558,Minor Arterial
Minor Arterial,1001735558,Minor Arterial
Minor Arterial,1001719723,Minor Arterial
Minor Arterial,1001719723,Minor Arterial
Minor Arterial,1001708062,Minor Arterial
Minor Arterial,1001708062,Minor Arterial
Minor Arterial,1001708062,Minor Arterial
Major Arterial,1001691363,Major Arterial
Major Arterial,1001691363,Major Arterial
Major Arterial,1001685952,Major Arterial
Major Arterial,1001685952,Major Arterial
Major Arterial,1001676258,Major Arterial
Major Arterial,1001676258,Major Arterial
Major Arterial,1001663013,Major Arterial
Major Arterial,1001663013,Major Arterial
Minor Arterial,1001662122,Minor Arterial
Minor Arterial,1001662122,Minor Arterial
Major Arterial,1001660115,Major Arterial
Major Arterial,1001660115,Major Arterial
Major Arterial,1001657810,Major Arterial
Major Arterial,1001657810,Major Arterial
Major Arterial,1001647780,Major Arterial
Major Arterial,1001647780,Major Arterial
Major Arterial,1001647780,Major Arterial
Major Arterial,1001637805,Major Arterial
Major Arterial,1001637805,Major Arterial
Major Arterial,1001633249,Major Arterial
Major Arterial,1001633249,Major Arterial
Major Arterial,1001622645,Major Arterial
Major Arterial,1001622645,Major Arterial
Major Arterial,1001616611,Major Arterial
Major Arterial,1001616611,Major Arterial
Local,1001613123,Local
Minor Arterial,1001608912,Minor Arterial
Minor Arterial,1001608912,Minor Arterial
Expressway,1001600132,Expressway
Expressway,1001600132,Expressway
Expressway,1001600132,Expressway
Major Arterial,1001598412,Major Arterial
Major Arterial,1001598412,Major Arterial
Major Arterial,1001598412,Major Arterial
Major Arterial,1001598412,Major Arterial
Major Arterial,1001598412,Major Arterial
Major Arterial,1001598412,Major Arterial
Major Arterial,1001598412,Major Arterial
Major Arterial,1001598412,Major Arterial
Minor Arterial,1001597350,Minor Arterial
Minor Arterial,1001597350,Minor Arterial
Collector,1001592099,Collector
Minor Arterial,1001585997,Minor Arterial
Minor Arterial,1001585997,Minor Arterial
Major Arterial,1001572143,Major Arterial
Major Arterial,1001572143,Major Arterial
Major Arterial,1001570554,Major Arterial
Major Arterial,1001570554,Major Arterial
Major Arterial,1001569148,Major Arterial
Major Arterial,1001569148,Major Arterial
Collector,1001563711,Collector
Collector,1001563711,Collector
Major Arterial,1001562119,Major Arterial
Major Arterial,1001562119,Major Arterial
Local,1001551843,Local
Local,1001551843,Local
Expressway,1001547694,Expressway
Expressway,1001547694,Expressway
Expressway,1001547694,Expressway
Major Arterial,1001545631,Major Arterial
Major Arterial,1001545631,Major Arterial
Major Arterial,1001538488,Major Arterial
Major Arterial,1001538488,Major Arterial
Major Arterial,1001537853,Major Arterial
Major Arterial,1001537853,Major Arterial
Major Arterial,1001530843,Major Arterial
Collector,1001517326,Collector
Collector,1001517326,Collector
Major Arterial,1001512252,Major Arterial
Major Arterial,1001512252,Major Arterial
Major Arterial,1001493415,Major Arterial
Major Arterial,1001493415,Major Arterial
Major Arterial,1001493289,Major Arterial
Local,1001493213,Local
Minor Arterial,1001488085,Minor Arterial
Major Arterial,1001479611,Major Arterial
Major Arterial,1001479611,Major Arterial
Major Arterial,1001469287,Major Arterial
Major Arterial,1001469287,Major Arterial
Local,1001466029,Local
Major Arterial,1001461087,Major Arterial
Major Arterial,1001461087,Major Arterial
,1001452685,Major Arterial
,1001452685,Major Arterial
Major Arterial,1001445870,Major Arterial
